id,has_availability,availability_30,availability_60,availability_90,availability_365
1039679828410458035,t,26,56,84,359
1039680482884381205,t,0,0,0,0
1031918862965390777,t,16,46,76,256
1031932896393524432,t,21,51,81,261
1032765891245041884,t,0,0,0,0
1032781771295197684,t,0,0,0,0
1032804985396427502,t,29,59,89,179
1033122753982268423,t,7,15,25,251
1039680742541529263,t,25,55,82,355
1039680916379907329,t,12,42,70,345
1039681105511870446,t,18,44,71,339
1039681335254889280,t,15,31,49,297
1039715462475430330,t,30,55,74,273
1039723313420866548,t,28,58,82,82
1039826688853396818,t,17,42,72,275
1039912223369917124,t,28,58,88,268
1033352863085125959,t,26,44,66,289
1039925792565057027,t,30,57,87,198
1040338222763572975,t,8,26,52,311
1040350618685584362,t,29,53,68,230
1040350958217458726,t,1,1,1,1
1040389200899440085,t,0,0,0,0
1040400116078807514,t,7,15,25,294
1040456021743302862,t,10,19,25,268
1040597650976294907,t,19,30,35,286
1040744546488553451,t,26,30,60,277
1040744918125002463,t,30,44,44,275
1040745468945556228,t,30,43,43,303
1040746029700806471,t,29,37,38,229
1041061735793784074,f,0,0,0,0
1041909024317153525,f,0,0,0,0
1041965886966206721,f,0,0,0,0
1041970341801034168,f,0,0,0,0
1033865005657220632,t,0,0,0,0
1033866905306699164,t,23,53,83,200
1033916281600408891,t,14,32,49,243
1033929133295488730,t,1,1,1,1
1041973208822722001,f,0,0,0,0
1041975297655541509,f,0,0,0,0
1041977657318888499,f,0,0,0,0
1041979665170239329,f,0,0,0,0
1041982628012222357,f,0,0,0,0
1042011842238665788,t,5,8,12,41
1042616742724835912,t,6,12,23,258
1043303076572715004,t,26,53,77,234
1043335932859349013,,0,0,0,0
1043902547950103336,t,30,60,90,351
1033947047685798462,t,14,44,74,349
1033989822010499535,t,14,33,58,316
1034045396463874575,t,15,25,41,305
1034052393835347834,t,23,33,57,162
1034058940559924190,t,29,59,89,269
1043902650001150626,t,30,57,87,345
1043902703373945986,t,30,60,90,327
1043996710523351659,t,6,31,56,261
1044010241226900824,t,8,13,25,93
1044010890849157875,t,2,6,26,282
1044035989638996719,t,22,45,75,338
1044073609561633094,t,11,22,50,323
1044195950768205129,t,18,33,44,306
1044670368344379292,t,7,21,41,275
1034062117484035988,,0,0,0,0
1034062853531325204,t,13,26,34,201
1044678304486890491,t,10,28,44,273
1044744659291265343,t,0,0,0,0
1044744928829083687,t,0,0,0,243
1044830618440089582,t,19,40,70,338
1044844508515131574,t,12,36,66,341
1044850375561718814,t,0,0,0,0
1044858292578776671,t,1,1,1,1
1034063298975491971,,0,0,0,0
1050546350804645875,t,20,50,80,257
1050705630875615986,t,10,20,40,102
1050780855026470668,t,30,60,90,365
1050814488687118953,t,8,38,68,92
1050867251244040914,t,30,60,90,363
1051044938266904980,t,9,18,41,260
1051250505891336517,t,28,58,88,204
1051306385292681796,t,29,59,89,362
1051444673270937165,t,19,30,38,289
1051479795639101140,t,3,12,22,250
1051572837996116151,t,9,14,17,232
1052018056558991256,t,26,52,82,334
1052075096159784595,t,18,32,48,127
1052108145200781405,t,29,59,88,352
1044863142583690719,t,6,15,37,37
1044965538194412809,t,30,60,89,363
1045141753117774776,t,0,0,0,0
1045477077202951163,t,26,52,82,357
1045557532214352878,t,18,37,65,339
1045622546973042730,t,6,15,26,81
1045625936104101816,t,1,1,1,1
1045895870035598936,t,30,60,90,176
1046302544171485150,t,5,10,34,214
1052112464827042768,t,10,18,24,275
1052118774229312920,t,4,9,16,248
1052141614265835101,t,28,57,82,171
1052158217266750185,t,22,45,75,350
1046310506182063350,t,0,0,0,0
1046338176948816995,t,0,0,0,0
1046338824511830297,t,17,47,77,349
1046345736581286273,t,20,20,50,230
1046353439303737070,t,1,1,1,1
1046447180098227323,t,21,43,73,348
1046934555538013299,t,5,19,44,293
1052175147903454181,t,21,49,79,177
1052203800562867515,t,13,26,53,220
1052758423564007781,t,25,45,75,314
1053596906166733446,t,25,39,42,143
1053957926542189542,t,0,0,0,0
1054500872635838929,t,27,43,58,178
1054503351723853986,t,23,48,55,299
1046938039654749223,t,9,15,29,285
1047098537943911534,t,16,27,55,306
1047129969789053982,t,28,58,88,363
1047695823329948510,t,9,34,64,339
1047818287830248704,t,0,0,0,4
1047931046380719043,t,7,19,33,33
1047980301448781570,t,7,14,26,26
1047991752668474223,t,12,25,39,39
1048497734211315830,t,7,22,52,324
1054518093786243808,t,29,47,71,146
1055046131331344225,t,29,52,62,217
1055046995599618241,t,14,29,59,233
1055653564544948926,t,5,15,41,125
1055811207436295396,t,6,22,37,312
1056411189425872532,t,25,43,69,159
1056435235567478238,,0,0,0,0
1056513580455387142,t,29,59,89,348
1056584688972660230,t,29,57,78,160
1056667915244912794,t,26,48,48,118
1057150656894512294,t,16,27,34,91
1057154704827065696,t,9,15,29,212
1057167245416472538,t,10,27,55,330
1057167798907941825,t,15,20,45,318
1057168069194979545,t,25,47,73,348
1057204072396649234,t,9,36,66,278
1048952719637419195,t,10,28,42,42
1049063856613288823,t,27,55,85,85
1049070442600257506,t,25,52,82,169
1049106685608197507,t,5,21,39,308
1049115730599958987,t,6,13,37,217
1049226139389180130,t,30,57,87,362
1049232086594483135,t,26,50,77,336
1049238181134389766,t,28,49,79,350
1057206948381541824,t,1,14,31,93
1057238687136924747,t,30,60,90,302
1057249978189633065,t,1,1,1,1
1057296858782148097,t,28,58,88,363
1049243170180206389,t,30,60,90,365
1049259432744972960,t,5,10,23,23
1049275382265227069,t,24,53,83,358
1049285373600388179,t,24,54,84,264
1049285890149550824,t,29,59,89,364
1049300022652658340,t,0,30,60,231
1049695798349482897,t,0,0,0,0
1057338351531515859,t,28,58,88,88
1058507820722406970,t,24,30,60,270
1058552201725933376,t,26,54,84,261
1058613996754218434,t,0,0,0,0
1058628863008004923,t,30,60,76,262
1059211694254656473,t,11,41,71,329
1059259927467591950,t,2,15,37,206
1049700851813036784,t,5,22,45,310
1049803553355843537,t,4,25,53,275
1049823897144567733,t,23,53,83,358
1049837871002224043,t,2,15,41,232
1049891811406643578,t,20,50,80,355
1049968697703703667,t,19,49,74,345
1049971532824659877,t,30,38,65,65
1049976723474671809,t,1,1,1,1
1059424698037263430,t,6,36,66,91
1059641750164862634,t,5,17,21,267
1059642255424073540,t,20,49,79,343
1059971793179445472,t,5,23,42,266
1060041114462616535,t,20,20,20,148
1060046388070696777,t,20,20,20,148
1060048458123749557,t,0,0,0,0
1060051261293768709,t,20,20,20,148
1060053049391490810,t,21,21,21,148
1060055307990285908,t,21,21,21,148
1060057334034064457,t,0,0,0,128
1060276573962122725,t,29,59,89,269
1060659879773606053,t,26,43,73,348
1049990070206044671,t,7,23,53,262
1050011578523969353,t,11,41,71,315
1050015086581563872,t,4,14,44,297
1050138021856420490,t,0,3,16,227
1050168528709124859,t,25,49,79,350
1050501887130728001,t,14,44,74,348
1060856372732973664,t,30,60,79,343
1060856815853285363,t,30,60,90,339
1060712650157776493,t,5,15,37,309
1060828187155326200,t,3,28,55,319
1060833163131942230,t,5,15,45,225
1061019695635118865,t,7,10,17,115
1061324902289742882,t,18,45,68,178
1061462919520791336,t,26,43,73,159
1061525986788430730,t,12,20,40,209
1061550482106901288,t,6,32,62,62
1061566476159231253,t,0,0,0,62
1061589131808574808,t,0,0,0,126
1061601616743441126,t,0,26,44,192
1061602449796638631,t,0,0,0,62
1060855652931355492,t,28,55,85,335
1069326432029854040,t,0,0,0,0
1069355273864395523,t,3,6,15,251
1069429770595769306,t,0,0,0,0
1069503006314471247,t,18,33,44,122
1069506891694053652,t,30,57,87,362
1069539861961547242,t,19,47,77,352
1061725773308491315,t,8,27,35,118
1061768063110162329,t,0,25,55,231
1062068543515768608,t,1,1,1,1
1062205359736859782,t,20,45,75,162
1062211620145372473,t,23,39,54,315
1062326573391654311,t,25,46,74,160
1062460544739407259,t,0,0,0,0
1062991354610698317,t,20,47,77,77
1063102678546044565,t,4,7,17,111
1063756709697376099,t,19,33,39,114
1069568084188692290,t,15,17,37,265
1069594144291726584,t,15,33,56,226
1070066585805245999,t,17,47,77,349
1070067567099437126,t,22,52,82,357
1070067814039292591,t,24,47,74,346
1070183157758872276,t,6,32,50,92
1070234242248614377,t,30,60,90,265
1070265551887450319,t,8,31,56,307
1070269455805127257,t,14,32,53,296
1063779058158285881,t,18,23,42,129
1063786474583564835,t,20,32,39,120
1063827693741143322,t,30,60,90,270
1064270079528043374,t,0,0,0,173
1064443786679142637,t,9,30,52,327
1064472883926494146,t,12,19,19,202
1065013950154018667,t,0,3,7,198
1065084068952270939,,0,0,0,0
1065097359783638907,t,29,59,89,269
1065253694654953324,t,0,0,0,0
1070306602889137781,t,23,29,53,328
1070375169552896573,t,22,36,57,304
1070706810942551574,t,11,35,65,332
1070935675447620883,t,12,26,46,267
1065265475502672643,t,0,0,0,35
1065747150249110086,t,0,7,37,312
1065784716039793201,t,0,7,37,37
1065973674217966054,t,10,21,33,308
1066111966308111937,t,18,32,47,264
1066433075159910715,t,29,59,89,330
1066447080800787292,t,5,31,39,106
1066583193328121710,t,9,17,21,205
1066616767029579467,t,14,28,54,298
1070938575022443656,t,30,56,86,196
1071694519001784776,t,22,48,78,258
1066671074205163103,t,8,38,68,343
1066729571616288602,t,14,24,51,326
1066735392586871233,t,0,7,18,179
1066753286183557255,t,29,59,89,359
1066782686479258111,t,3,5,21,213
1066871702626990279,t,5,5,5,5
1067174626130062250,t,10,36,59,334
1067203541651781532,t,28,58,88,263
1067205866433589449,t,18,32,62,337
1071717488410130012,t,14,30,60,335
1071726371041288658,t,19,49,79,259
1071749123516040749,t,0,0,0,0
1071755444949625466,t,16,40,70,243
1071766215979113262,t,7,19,49,229
1071781141808604612,t,22,48,78,258
1067206351880213360,t,4,21,47,322
1067206725371570695,t,6,12,36,298
1067207221982933913,t,0,0,6,181
1067213005213553066,t,9,19,27,280
1067226838003985428,t,8,15,27,287
1067382229188686280,t,4,22,41,111
1067401050055732711,t,19,45,75,255
1067442253990470842,t,28,58,83,83
1072302527237783887,t,0,0,0,0
1072346414028046071,t,1,1,1,1
1072940601953048874,t,27,55,85,302
1072968188931633643,t,12,25,51,326
1073166719160525301,t,29,59,89,89
1073195710646337271,t,22,25,35,234
1067449864709651443,t,25,27,42,304
1067462512727005580,t,8,16,23,284
1067469918316262320,t,17,33,63,338
1067473040250738950,t,11,12,24,299
1067961896497815899,t,30,54,84,211
1067969329435647593,t,29,59,89,364
1068095950668418669,t,24,24,24,24
1068101998055632078,t,24,24,24,24
1068111414426647822,t,29,43,73,249
1073344073354935010,t,27,57,87,253
1074382451498900027,t,1,1,1,1
1068347508789404077,t,0,0,0,0
1069081366546857815,t,5,9,12,65
1069108867628260730,t,5,11,17,122
1069320436099941179,t,0,0,0,0
1079663870748847001,t,15,26,54,310
1079670793837530990,t,25,47,62,250
1079694802002050197,t,1,1,1,1
1079717371030415158,t,15,37,60,335
1074487386551921711,t,30,60,90,177
1074590979082939054,t,20,32,51,300
1074623445391275969,t,23,46,64,225
1074716842703828577,t,5,10,29,292
1074732418368554455,t,11,15,24,289
1074732587518188156,t,8,12,19,269
1079876398612529539,t,16,25,55,330
1080632956823021580,t,0,0,0,0
1080653610759222398,t,17,25,39,211
1080949620046696033,t,9,30,47,317
1080981333220388792,t,29,59,89,269
1080981932445751445,t,5,8,10,104
1081014365391542567,t,24,39,61,281
1074762945646912512,t,19,35,52,309
1074830843084559428,t,21,45,75,179
1075033439343734206,t,10,28,45,297
1075148159605587869,t,30,60,90,363
1075157906465878656,t,0,0,0,0
1075188385365329324,t,0,0,0,0
1081137193387283804,t,26,49,70,339
1081317979796129785,t,0,0,6,207
1081649161314112225,t,30,60,90,348
1081739596851987039,t,30,60,90,365
1082307836443177201,t,30,60,88,363
1082321233284984247,t,30,60,90,365
1082331860009066168,t,27,57,87,362
1075198914440048851,t,27,57,87,296
1075232027453949080,t,6,9,17,286
1075274862116971615,t,27,44,65,218
1075354888038310653,t,17,22,36,163
1075905679524439924,t,0,0,0,0
1075980828929584038,t,5,17,22,261
1076627467828142117,t,0,0,0,0
1076763900784018137,t,14,32,62,333
1076776825064662252,t,11,28,48,227
1082642062551837690,t,30,36,36,36
1082678256127648235,t,0,0,0,0
1082685228512418242,t,7,30,47,274
1082698848608355217,t,0,0,0,0
1082707321745202284,t,9,29,59,269
1083339955470406857,t,0,0,0,0
1083359241709493016,t,6,15,20,202
1083468704889191879,t,20,50,80,355
1076793150144899074,t,24,28,42,301
1076882122869904348,,0,0,0,0
1077180021398498303,t,9,30,48,312
1077263487352404370,t,0,0,0,0
1077406015797723564,t,21,39,69,314
1077505562353545950,t,27,40,67,318
1077573567552354443,t,7,13,18,258
1077576539027189203,t,30,60,90,365
1078023138966517031,t,7,27,42,305
1078121411451589432,t,21,47,73,155
1079334471749654435,t,17,37,59,334
1083916216272642575,t,0,0,0,0
1084018120407611498,t,21,24,28,206
1084097726893558511,t,28,58,88,230
1084578469790914980,t,3,24,44,298
1084597288897120279,t,7,22,37,298
1084617570929342435,t,1,1,1,1
1084638480205753609,t,26,56,79,308
1084743812754116068,t,0,0,0,0
1079469357853833694,t,12,32,52,324
1079663053811551944,t,18,36,53,226
1087696041514895856,t,25,51,81,334
1084743905075910224,t,30,55,85,360
1084744039892192229,t,14,30,58,333
1084754027166066921,,0,0,0,0
1084756836411652583,t,9,26,45,220
1084949121031092120,t,10,27,57,243
1084957856428086627,t,1,8,33,207
1084999697592826459,t,11,11,12,66
1085292269392997386,t,11,23,43,308
1085305472739768959,t,26,29,30,215
1087696303796101092,t,30,60,90,365
1087696374597856384,t,0,0,0,66
1085329757153076344,t,8,10,11,173
1085343005809196109,t,7,15,15,169
1085352864503265983,t,29,39,42,229
1085362176084288175,t,18,33,37,225
1085365899967217063,t,20,24,25,204
1085394877466929489,t,0,0,0,0
1085399035647734669,,0,0,0,0
1085536070836792045,t,0,0,0,0
1085578459101104582,t,10,17,35,307
1085584168232512556,t,0,0,0,0
1087732374830026447,t,24,46,76,334
1087792907620105133,t,10,24,54,321
1088485188675672201,t,0,0,0,0
1088510830012882264,t,0,0,0,0
1088518182837341057,t,0,0,0,0
1088523695715201865,t,0,0,0,0
1088531317380815107,t,10,16,32,289
1089282899621940430,t,4,8,13,184
1089710961236540397,t,21,36,60,226
1089812305115828077,t,0,0,0,0
1085617809844262866,t,0,0,0,0
1086030248434415538,t,0,0,0,0
1086061473821931674,t,30,36,36,36
1086092177491730499,t,29,59,89,269
1086122509939285955,t,26,56,86,361
1086122924755156699,t,21,51,81,356
1086212783329748582,t,0,0,0,251
1086832839674312556,t,30,50,70,243
1086832844395880063,t,29,59,89,357
1086836696747225097,t,12,31,61,85
1089844764973555348,t,13,43,70,338
1090296021003017745,t,11,15,18,211
1090355632476564490,t,1,1,1,1
1086847109944475051,t,8,29,59,331
1086922922711419744,t,23,46,73,332
1086960563121266151,t,29,59,89,269
1086969236687521721,t,29,59,89,269
1086973855941568844,t,6,36,66,209
1087120227103178130,t,0,0,0,0
1087639686678238753,t,29,59,89,269
1087687712095120155,t,4,30,60,334
1087688130830616712,t,7,37,40,103
1090376577477646028,t,18,29,59,334
1090465126636751696,t,9,39,69,343
1090469937883517900,t,10,16,16,254
1090524569644893663,t,0,0,0,0
1096372279672310674,t,5,11,20,283
1096822797699126461,t,2,22,52,228
1096908374365640009,t,17,35,65,313
1096937763642858008,t,3,13,22,283
1096949646520371048,t,0,0,11,265
1096974225268612256,t,18,33,48,287
1096983696004266527,t,9,23,26,263
1090562022029055748,t,9,39,65,300
1090582005285369292,t,24,43,64,323
1090710239352247897,t,24,34,59,186
1091084705097295953,t,0,0,0,0
1091338860543419593,t,21,28,51,308
1091999300987221241,t,9,19,37,278
1092549054729567207,t,26,56,86,295
1092655629637138467,t,8,34,64,316
1092697672753559899,t,18,30,48,141
1092711221169755667,t,24,54,71,251
1092716874853866501,t,25,34,46,159
1092795238708353976,t,27,42,57,252
1096987601245293255,t,30,60,90,270
1097067864991568297,t,30,37,37,258
1097089524062084037,t,0,0,0,65
1097091103276469110,t,17,38,68,246
1097130115790008373,t,13,35,65,327
1097133314171555964,t,15,42,72,249
1097151768990364754,t,18,43,73,249
1092841244591717447,t,21,46,72,347
1092993509821444033,t,14,29,43,311
1093468787731572145,t,29,59,89,263
1093984607026907557,t,8,14,26,147
1097206454148985092,t,22,45,45,45
1097390733533752213,t,6,12,18,190
1097614819377554424,t,15,22,40,294
1097634351043777649,t,5,8,13,240
1097734375486464571,t,25,55,80,349
1097767863883556741,t,23,53,83,263
1097778501564637931,t,2,32,62,334
1097797509998533385,t,0,0,0,0
1097857644364060921,t,29,58,88,362
1094214174456049396,t,15,21,51,51
1094251365843614184,t,29,56,86,279
1094307460246350009,t,22,28,38,236
1094689654447543759,t,16,30,44,287
1094752465588759758,t,12,30,60,133
1097862367030223428,t,8,31,49,226
1097868654475673649,t,25,50,73,238
1097897963920411912,t,30,51,72,197
1098003824605849641,t,24,44,63,204
1098556526374882149,t,29,59,89,269
1099093525110915126,t,29,59,89,269
1099153887102077742,t,29,59,89,269
1099176573948238171,t,29,59,89,269
1094769336619453464,t,0,0,0,0
1094818025411281517,t,1,1,1,1
1094897717736016739,t,29,59,89,364
1094930958762532659,t,25,44,58,175
1094978455747830469,t,20,45,66,198
1094982735282675765,t,28,39,65,209
1094990934795885172,t,0,4,16,143
1095079341144133531,t,29,59,89,364
1095113743886050153,t,29,59,89,364
1099192855336894077,t,0,0,0,0
1099300469030273394,t,9,16,26,171
1099416272160563622,t,1,17,37,312
1099855646304108295,t,10,26,50,230
1099874397179725848,t,25,44,74,335
1099926211379365950,t,1,1,1,1
1100020319482685050,t,0,0,0,0
1100089652907687209,t,9,16,35,215
1095480185026533830,t,21,21,21,21
1095485868098738633,t,7,30,60,269
1095490106900394837,t,4,14,44,252
1095493836086736806,t,8,22,45,295
1095496183435778508,t,12,42,65,274
1095496281573062636,t,11,30,57,322
1095499427737573486,t,25,55,85,294
1100193514770061074,t,30,60,90,362
1100556546681329638,t,25,45,69,344
1100581161579650612,t,19,35,49,298
1100601514815769903,t,10,27,57,332
1100756067180247830,t,0,0,0,0
1100761588051648897,t,9,20,28,262
1100772080021704100,t,13,23,29,276
1100773583077312856,t,4,11,20,273
1100784519837121118,t,15,32,62,337
1100862340693625931,t,9,9,15,47
1095505107806709369,t,4,10,26,255
1095509273089745374,t,26,56,86,294
1095512232527621102,t,12,32,62,270
1095513627340508553,t,11,25,52,307
1095515836800926385,t,14,44,74,283
1095547609821761634,t,10,27,47,312
1101042142642221880,t,3,33,63,311
1101267820592960337,t,0,0,0,0
1101275194551627089,t,29,59,89,298
1101343131898102379,t,30,60,90,365
1101359104695345539,t,19,48,66,330
1101365539874314474,t,26,54,84,357
1101375213510488210,t,30,60,90,365
1095554673490903849,t,9,21,48,313
1095574901862197393,t,5,18,32,268
1095583528401259483,t,9,22,31,300
1095704605469064056,t,4,14,20,255
1096165752084480850,t,16,30,46,96
1096191229912739194,t,7,11,21,240
1101380733174240284,t,29,49,76,283
1101384541324446307,t,30,60,90,362
1101401098992932239,t,0,0,0,33
1101422987815332919,t,22,52,82,259
1101433401644685695,t,0,0,5,206
1101446914627743375,t,14,25,41,113
1101478132608156197,t,5,6,16,104
1101522607853588925,t,9,13,36,181
1101981955532621241,t,0,0,0,0
1096255868626311268,t,30,60,90,365
1096272160993691132,t,13,33,49,284
1096315595343099444,t,26,41,55,308
1096343619605689438,t,9,16,25,281
1096357366832187572,t,0,0,0,0
1101990400957655645,t,1,5,23,298
1102001326510212882,t,0,0,0,0
1102010544513504061,t,12,23,34,157
1102037729658382399,t,27,57,87,362
1102119095290389745,t,7,29,59,283
1102191330426576372,t,21,30,57,231
1102363736349483179,t,17,46,76,351
1102375916681723837,t,28,55,85,329
1111562644052331570,t,24,43,68,216
1111572745787176860,t,0,1,17,118
1111584687664886213,t,15,24,39,303
1111656895854282058,t,27,57,87,232
1111732004603278585,t,27,57,87,227
1111754799895380902,t,5,16,25,270
1112073318018901975,t,29,59,89,363
1112079582777598317,t,29,59,89,356
1102414936594134043,t,0,0,0,0
1102678424189622327,t,19,45,75,350
1102916326939676138,t,16,41,69,344
1102964972265252518,t,29,59,89,269
1103502197789745093,t,14,38,63,177
1103602115128305938,t,27,55,78,271
1103932081672874920,t,29,59,89,194
1103932511195226688,t,29,59,89,289
1103956282675652557,t,29,49,49,139
1104493565637914824,t,8,8,13,196
1112174707921472649,t,13,32,62,242
1112380916007431350,t,0,0,0,0
1112473200930202426,t,6,11,18,253
1112473408024789385,t,3,4,21,249
1112473526571252742,t,5,13,23,247
1112473671215755869,t,3,11,22,277
1113100286428157670,t,26,46,66,330
1113854976181807567,t,18,44,74,161
1104950847574138452,,0,0,0,0
1104954698359735842,t,0,0,0,0
1105667755477927291,t,29,59,85,123
1105729800551842334,t,13,28,51,300
1105766685658621211,t,0,0,0,0
1105963342204265046,t,8,20,35,190
1105975109283258000,t,7,8,38,202
1106281523255334140,t,22,47,75,338
1114328443431956443,t,0,0,0,160
1114475174274570763,t,11,20,47,189
1115086794509311911,t,16,38,68,248
1115126385596707494,t,10,40,70,345
1115165596913632004,t,1,9,39,306
1106307243988843382,t,17,44,74,317
1106326505116934216,t,0,7,32,303
1106447326443790086,t,8,15,38,249
1106482227770527591,t,0,0,0,0
1106506350411911235,t,23,43,67,272
1106621734702325840,t,26,48,78,256
1107054900163082530,t,0,1,1,193
1107228646374638952,t,0,0,0,0
1115203940805297355,t,20,48,78,353
1115207119826516828,t,6,19,28,228
1115290234989706710,t,17,28,41,305
1107262637820494815,t,2,2,5,113
1107389431512208478,t,0,0,0,65
1107439533850648217,t,3,9,10,156
1107446059874177756,t,1,1,1,1
1107465414287773702,t,11,14,14,191
1107806751728936846,t,25,55,85,175
1107899551157322661,t,18,43,66,327
1107936330591639554,t,6,11,30,277
1107940287648393886,t,17,23,29,272
1107947101303690154,t,10,17,33,277
1115400125925249050,t,2,2,2,38
1115746845433526965,t,14,17,32,292
1115759815596854045,t,17,37,60,322
1107950188018280971,t,6,11,27,258
1107971169653684564,t,0,6,36,216
1108143897020912080,t,0,0,0,0
1108221634205040950,t,30,60,90,365
1108524258368445193,t,22,38,53,290
1108797191547408949,t,29,59,89,364
1109243495209689960,t,0,0,0,92
1109386097259957690,t,9,38,67,339
1109386124519913991,t,1,1,1,1
1115770807932483101,t,3,10,31,120
1115809720925452757,t,30,60,90,365
1115812618729359575,t,22,46,63,337
1115822228361771305,t,7,19,44,314
1109427834047581647,t,14,36,61,333
1109428975298449883,t,11,41,70,342
1109448737558734660,t,30,56,75,322
1109506699700852863,t,0,0,0,0
1109566411581118948,t,0,0,0,0
1109605861770740206,t,0,0,0,0
1109623683270570539,t,0,0,0,0
1109917433059815091,t,22,42,71,278
1109967129645113733,t,5,7,12,196
1115917611032120470,t,23,50,80,260
1109976673217144152,t,14,29,43,305
1109993815338632633,t,0,3,33,301
1109997761554955054,t,9,25,53,314
1110143011496763331,t,19,31,56,270
1110264649204564152,t,30,52,82,353
1110703098160089089,t,21,34,61,329
1110704100222410589,t,9,39,69,328
1110715198689623489,t,7,8,37,312
1110715832241494546,t,25,49,69,336
1115948394909824612,t,0,0,0,0
1116067837554592220,t,0,0,0,0
1116479979241402705,t,0,0,0,0
1110845348239950960,t,20,36,66,244
1111370616005585213,t,3,23,51,295
1111403311705949577,t,24,39,64,146
1111450493835415415,t,0,0,0,0
1111470299944394393,t,30,60,89,269
1120308177981448855,t,23,23,23,26
1120344980944027855,t,20,47,74,254
1120368741131025573,t,29,59,89,364
1120424236349213331,t,29,56,86,251
1116694058595928431,t,0,0,0,235
1117148728371395487,t,11,34,62,330
1117209565709458188,t,22,49,79,350
1120425364181302479,t,5,14,28,197
1120825982985845582,t,30,60,90,365
1120833658606264813,t,20,50,80,355
1120919071264068684,t,19,49,79,354
1120959069040083091,t,30,60,90,270
1120964111494365908,t,28,52,52,52
1120974695308505240,t,0,0,0,0
1120995254023254491,t,16,28,58,238
1117225099414099244,t,29,59,84,359
1117238046765595273,t,30,56,86,361
1117248426248076813,t,29,59,89,364
1117260398431475883,t,25,45,73,326
1117300125774581775,t,30,60,90,90
1117331896213590207,t,0,6,36,36
1117424389621614759,t,7,11,15,152
1117458836094911893,t,4,5,12,255
1117908291992143142,t,12,35,65,310
1121063902379520064,t,7,9,12,135
1121103544682352626,t,30,60,90,270
1121179740491892447,t,0,5,5,5
1121541799888342408,t,0,0,0,168
1121550426546473361,t,8,23,35,279
1121593166864062567,t,30,60,90,180
1121598763034212132,t,0,0,0,0
1121602004750184042,t,8,13,40,263
1121602506026259972,t,30,60,90,180
1118035354531531504,t,12,21,31,247
1118036559970460153,t,11,17,22,257
1118117388030203314,f,0,0,0,0
1121659830099925680,t,27,57,87,362
1121669830438131226,t,29,59,89,179
1121681652223788028,t,30,60,90,180
1121704814977739073,t,7,29,55,312
1121729510966816527,t,24,47,68,316
1121812980933861890,t,1,4,5,197
1121870834033989964,t,28,46,76,330
1122316021150636312,t,27,51,51,114
1122449232851971201,t,21,48,78,350
1118134645624303896,t,11,33,63,337
1118255560038959488,t,13,30,60,335
1118255731164916956,t,6,31,61,336
1118255866545463842,t,13,31,61,336
1118579510418769162,t,13,43,73,323
1118788531593531358,t,12,20,30,188
1118819173949286957,t,26,26,26,195
1122456536664038561,t,30,60,90,269
1122506241276409785,t,15,36,66,246
1122542323353525466,t,14,19,40,217
1123012066859023321,t,30,60,90,266
1123119265410221724,t,0,0,0,0
1123750494811402216,t,7,37,67,335
1123753173539483226,t,0,21,51,227
1123755989534056097,t,8,38,68,335
1119017136503992876,t,30,59,85,356
1119554932485267838,t,0,0,0,149
1119575891661336584,t,0,0,0,145
1119580596649630289,t,0,0,0,145
1119582815597879514,t,0,0,0,139
1119592349587381462,t,0,0,0,151
1119600203926053738,t,0,0,0,0
1120056899815921884,t,18,47,69,69
1120111525198086607,t,9,13,35,210
1123758281826647437,t,17,43,71,338
1123759516164275021,t,0,21,51,319
1124035180943798003,t,17,27,27,259
1124126737705920989,t,1,1,1,1
1125172221695823755,t,16,46,76,324
1125233261044715120,t,22,45,73,246
1125294247275137772,t,13,39,69,247
1125852029510540565,t,8,24,45,251
1120124277292875626,t,23,42,63,338
1120133192161892590,t,12,22,25,133
1120262252471461083,t,29,59,89,179
1126834704799740657,t,0,0,0,0
1126851743850753571,t,0,0,0,0
1126853848579388793,t,0,0,0,0
1126926602646303495,t,18,33,54,54
1126951192156705891,t,0,0,0,37
1127347247967947068,t,4,8,35,304
1127365138872932508,t,12,23,38,247
1125873876774491138,t,10,19,31,277
1125970659351523775,t,25,46,71,338
1125978930390617606,t,13,26,49,318
1125988604982594397,t,0,0,0,0
1126013393300885661,t,29,59,89,357
1126018918410139378,t,5,14,35,212
1126060639368952319,t,24,43,73,321
1126067106593489813,t,30,60,88,363
1126071075868564884,t,29,59,89,364
1127388467263732508,t,29,40,54,233
1127396583971928783,t,29,39,54,232
1127402547801133480,t,29,40,54,233
1127458195211079104,t,20,45,70,333
1127458849928403283,t,15,38,68,325
1127459181633608927,t,2,23,53,316
1127459382096559916,t,20,48,78,335
1127459565075681961,t,19,41,63,324
1127459721132692246,t,1,1,1,1
1127557609417843114,t,16,42,72,158
1128024685705763675,t,0,19,49,322
1128042961997540685,t,23,53,83,263
1128057924709061732,t,0,0,0,0
1128063609061216718,t,0,11,19,244
1128108107822017306,t,18,33,43,313
1128135472832949683,t,12,16,31,286
1128181927441087173,t,12,28,56,154
1126071838791757214,t,27,57,82,324
1126073241047156252,t,21,41,68,312
1126074803009636976,t,18,37,54,303
1126076353852699443,t,25,48,71,294
1126077797855064216,t,30,55,85,356
1126078161201824644,t,30,41,60,288
1126138408717587513,t,16,31,51,278
1126553613100699551,t,21,33,49,176
